83.8946483435 124.875106979 256.036446137 9.97774103558 61.9689330223 3.70971940116 6.67527512129 7.63524782479 187.458203197 601.174859483
93.2553437969 133.459555431 234.33084674 8.18993158768 61.6797497989 4.87018034588 11.0531805839 6.82172802871 188.493622099 580.607886269
132.667933788 121.922134285 177.643495788 7.52664160067 55.3747833736 4.63798304357 44.4640661123 7.31305809602 90.060423711 700.187326459
94.1663193189 117.163493539 192.667685062 7.84625005184 66.9964799854 8.028828513 50.2624162105 19.0148851802 148.851316912 588.58628563
77.8352021766 111.915854343 194.627791413 9.62880090699 50.5798697435 5.42277200057 15.1507110496 4.54749154554 93.4034745449 661.227794424
93.603125399 110.12274537 203.204443773 12.8801656146 47.1536378925 2.9290219171 37.3168903653 5.13240089196 82.9334180947 654.193347505
101.347058929 130.236957709 231.794562784 11.4786286262 61.1748171262 10.592841979 40.2484350213 23.9704747383 160.388258612 584.023474104
125.654533249 101.49251295 190.1012591 25.5120613422 50.9921689692 6.31947594557 91.9407390199 3.73360303927 97.7477588697 829.221670912
111.946249661 90.6850462891 152.801451717 12.7807921612 56.7667179792 41.6073222065 99.3543426419 1.43905540761 72.1472630364 754.219875451
144.731545278 121.877836713 160.563647839 17.5628912496 59.5797155316 11.0463225123 153.965409677 5.6362372109 151.72784401 773.567910725
142.247577333 130.758006588 172.568066363 25.4944680918 60.087385424 10.5509114551 68.8469498433 4.17583167403 127.776567068 740.848993552
141.807884332 112.661320833 158.504074171 30.1341641447 47.0058123517 5.31383059105 103.161287933 7.97453490102 161.898367264 748.592827982
122.708745304 151.878494172 253.844976271 25.3953310378 96.379132317 6.66961817413 71.2361966009 11.4931580678 125.903700397 741.083949332
106.734069806 135.010917687 201.309861881 18.8243636301 62.8992749655 14.5847950202 142.307835001 6.92118849148 144.236373295 751.837509121
121.52859945 127.752186103 166.801737829 13.696830933 52.2197288223 9.39918392766 174.486030947 2.83367915006 131.33681209 789.862439562
111.472765947 125.757879358 220.197755563 26.9510710746 53.3324541468 29.9748985835 155.280656803 3.96457180663 122.527000742 694.438714023
125.290362314 115.197443047 170.754066984 20.7381207972 60.1921891695 6.35051359407 61.5694712748 2.76691408589 112.374594724 705.124674886
101.828565254 109.286558092 170.351800463 16.2798665474 43.213831456 20.8049275598 81.8287667595 2.43450234991 122.410521692 671.251544267
101.802242419 125.329562584 212.696611666 24.318156763 50.566941871 5.81935750495 65.5195723759 5.67955221782 114.444386805 655.178776175
81.075200022 95.5680602292 182.437444125 12.1311853734 58.6370185942 3.78164329992 25.2377667994 1.71537677239 115.382193103 657.691946745
97.8923756676 99.1614082489 197.518083747 17.9444798011 53.3841867207 12.7834234325 83.4142505332 2.64651997097 101.127584202 675.374788508
136.497806626 128.674828827 282.168026083 32.1198757073 51.9085264683 7.46974661402 66.2020161675 30.9586725706 137.17851592 593.134909948
107.384329119 125.625049688 248.947480367 34.886481197 54.9540454302 5.39516068131 47.7125356292 26.1693884489 143.568023693 610.167756247
187.849112545 209.496872335 382.332553597 32.1122415184 218.790885302 6.48359068799 40.3334680749 41.6640835728 129.530821341 644.665473355
131.487380496 97.1536512989 204.65902975 59.204931143 78.035450942 6.14781295659 39.8645440069 10.046898153 142.663996011 614.955796862
133.544610836 145.700207596 274.190403549 11.4310935093 193.582630491 108.174445557 89.961987665 21.1280183442 129.590188784 659.916271806
105.330640789 128.679158508 213.454362275 9.79868987811 174.548580067 12.8925535989 140.197379238 8.69809534059 142.849473368 651.177345982
96.531023907 106.8231493 193.881426916 8.75501036781 116.857179346 10.9939135009 95.3187350234 7.5996104247 147.826258461 592.95089953
106.533936836 128.407851996 200.86313378 8.88941070851 60.7992718883 40.1002248837 76.2296779291 6.439031413 118.694946888 625.152058633
134.414256815 156.314755387 268.435940565 11.3920724013 59.8564356377 83.4013392796 31.8283805646 12.8172914048 158.515661529 569.74178775
205.984887002 197.034098624 421.561778168 14.6355187252 62.1133798011 163.708448671 91.7939747301 47.3482272802 132.254274794 545.173385429
